% Model,mush.mph
% Version,COMSOL 5.5.0.292
% Date,"Oct 14 2022, 07:25"
% Dimension,2
% Nodes,5022
% Expressions,1
% Description,Line
% r,z,Color
0,0.1955585480572381,7.970544425711875E-8
0,0.19629934191572831,8.701202929724477E-8
0,0.19704013577421856,9.481647862902019E-8
0,0.1977036852825817,1.0246032124106091E-7
0,0.19836723479094487,1.1095490707149735E-7
0,0.19903078429930804,1.2030023612032942E-7
0,0.19969433380767115,1.3049630838755718E-7
0,0.20035788331603432,1.4154312387318062E-7
0,0.20102143282439747,1.5344068257719974E-7
0,0.2016849823327606,1.6618898449961455E-7
0,0.20234853184112378,1.7978802964042504E-7
0,0.20301208134948692,1.942378179996312E-7
0,0.2036741011512631,2.0980961042205903E-7
0,0.20433612095303932,2.2713713987263712E-7
0,0.20499814075481554,2.4622040635136534E-7
0,0.2056601605565917,2.6705940985824373E-7
0,0.2063221803583679,2.8965415039327234E-7
0,0.2069842001601441,3.140046279564511E-7
0,0.2076462199619203,3.4011084254778005E-7
0,0.2083082397636965,3.6797279416725915E-7
0,0.2089702595654727,3.975904828148885E-7
0,0.20965776973214162,4.304574568277732E-7
0,0.21034527989881058,4.6728477260468775E-7
0,0.21103279006547954,5.080724301456322E-7
0,0.21172030023214847,5.528204294506063E-7
0,0.21240781039881743,6.015287705196103E-7
0,0.21309532056548636,6.541974533526442E-7
0,0.21378283073215532,7.108264779497077E-7
0,0.21447034089882425,7.714158443108012E-7
0,0.2151578510654932,8.359655524359244E-7
0,0.21596329078141277,9.166566473759786E-7
0,0.21676873049733236,1.0095081874285205E-6
0,0.21757417021325193,1.1145201725935492E-6
0,0.2183796099291715,1.2316926028710654E-6
0,0.21918504964509106,1.361025478261069E-6
0,0.21999048936101062,1.50251879876356E-6
0,0.22079592907693024,1.656172564378538E-6
0,0.2216013687928498,1.8219867751060037E-6
0,0.22240680850876937,1.9999614309459566E-6
0,0.22326167801141872,2.206279296613119E-6
0,0.2241165475140681,2.4452206156516185E-6
0,0.22497141701671744,2.7167853880614547E-6
0,0.2258262865193668,3.020973613842627E-6
0,0.22668115602201616,3.3577852929951365E-6
0,0.2275360255246655,3.727220425518982E-6
0,0.22839089502731486,4.129279011414164E-6
0,0.2292457645299642,4.563961050680684E-6
0,0.23010063403261358,5.031266543318539E-6
0,0.23082898302360452,5.473460353472176E-6
0,0.23155733201459552,5.973094904096043E-6
0,0.2322856810055865,6.530170195190136E-6
0,0.23301402999657747,7.14468622675446E-6
0,0.23374237898756842,7.81664299878901E-6
0,0.2344707279785594,8.546040511293788E-6
0,0.23519907696955036,9.332878764268797E-6
0,0.23592742596054134,1.0177157757714033E-5
0,0.2366557749515323,1.1078877491629498E-5
0,0.23731802166127317,1.1963041883538232E-5
0,0.23798026837101402,1.2947921576853941E-5
0,0.2386425150807549,1.4033516571576626E-5
