0.137431705,2.38E-184,6.07E-184,2.14E-183,7.52E-183,2.65E-182,9.32E-182,3.28E-181,1.16E-180,4.07E-180,6.48E-179,3.01E-177,1.32E-175,4.95E-174,5.12E-174,8.03E-165,2.43E-128,1,1.41E-15
0.135977549,6.62E-184,1.69E-183,5.93E-183,2.09E-182,7.35E-182,2.59E-181,9.11E-181,3.21E-180,1.13E-179,1.8E-178,8.37E-177,3.66E-175,1.37E-173,1.42E-173,2.23E-164,6.76E-128,1,6E-16
0.134523394,1.3E-183,3.31E-183,1.17E-182,4.1E-182,1.44E-181,5.09E-181,1.79E-180,6.31E-180,2.22E-179,3.54E-178,1.64E-176,7.18E-175,2.7E-173,2.79E-173,4.38E-164,1.33E-127,1,1.52E-16
0.133069238,2.15E-183,5.49E-183,1.93E-182,6.8E-182,2.39E-181,8.43E-181,2.97E-180,1.05E-179,3.68E-179,5.86E-178,2.72E-176,1.19E-174,4.48E-173,4.63E-173,7.26E-164,2.2E-127,1,6.87E-17
0.131615083,1.73E-183,4.39E-183,1.55E-182,5.44E-182,1.92E-181,6.75E-181,2.38E-180,8.37E-180,2.95E-179,4.69E-178,2.18E-176,9.53E-175,3.58E-173,3.71E-173,5.82E-164,1.76E-127,1,4.31E-17
0.130160927,1.39E-182,3.54E-182,1.25E-181,4.38E-181,1.54E-180,5.44E-180,1.91E-179,6.74E-179,2.37E-178,3.78E-177,1.76E-175,7.67E-174,2.89E-172,2.98E-172,4.68E-163,1.42E-126,1,2.36E-17
0.128706772,3.87E-182,9.85E-182,3.46E-181,1.22E-180,4.29E-180,1.51E-179,5.32E-179,1.88E-178,6.6E-178,1.05E-176,4.89E-175,2.14E-173,8.03E-172,8.3E-172,1.3E-162,3.95E-126,1,1E-17
0.127252616,7.6E-182,1.94E-181,6.81E-181,2.4E-180,8.44E-180,2.97E-179,1.05E-178,3.69E-178,1.3E-177,2.07E-176,9.61E-175,4.2E-173,1.58E-171,1.63E-171,2.56E-162,7.77E-126,1,2.58E-18
0.125798461,1.26E-181,3.21E-181,1.13E-180,3.97E-180,1.4E-179,4.93E-179,1.73E-178,6.11E-178,2.15E-177,3.43E-176,1.59E-174,6.96E-173,2.62E-171,2.71E-171,4.25E-162,1.29E-125,1,1.15E-18
0.124344305,9.9E-182,2.52E-181,8.87E-181,3.12E-180,1.1E-179,3.87E-179,1.36E-178,4.8E-178,1.69E-177,2.69E-176,1.25E-174,5.47E-173,2.06E-171,2.13E-171,3.34E-162,1.01E-125,1,7.24E-19
