-4.7988016E-1,6.8334251E-4,5.1565078E-7,1.5078581E-8,2.1555529E-10,2.2792164E-11,3.7721439E-13,1.1352651E-14,9.3801800E-18,2.6815660E-19,1.4160999E-20,2.4398288E-22,1.4457271E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.7934996E-1,7.3619584E-4,5.5553844E-7,1.6244970E-8,2.3222936E-10,2.4555230E-11,4.0639344E-13,1.2230824E-14,1.0105775E-17,2.8889959E-19,1.5256409E-20,2.6285594E-22,1.5575599E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.7881977E-1,7.9318713E-4,5.9854967E-7,1.7502698E-8,2.5020916E-10,2.6456360E-11,4.3785748E-13,1.3177766E-14,1.0888190E-17,3.1126695E-19,1.6437600E-20,2.8320692E-22,1.6781502E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.7828957E-1,8.5431639E-4,6.4468446E-7,1.8851765E-8,2.6949469E-10,2.8495554E-11,4.7160650E-13,1.4193477E-14,1.1727426E-17,3.3525867E-19,1.7704572E-20,3.0503585E-22,1.8074981E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.7775938E-1,9.1958361E-4,6.9394283E-7,2.0292170E-8,2.9008596E-10,3.0672812E-11,5.0764051E-13,1.5277957E-14,1.2623483E-17,3.6087476E-19,1.9057324E-20,3.2834270E-22,1.9456035E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.7722918E-1,9.8898880E-4,7.4632476E-7,2.1823915E-8,3.1198295E-10,3.2988134E-11,5.4595950E-13,1.6431207E-14,1.3576360E-17,3.8811522E-19,2.0495856E-20,3.5312749E-22,2.0924664E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.7669899E-1,1.0625319E-3,8.0183026E-7,2.3446998E-8,3.3518568E-10,3.5441520E-11,5.8656348E-13,1.7653225E-14,1.4586058E-17,4.1698004E-19,2.2020170E-20,3.7939021E-22,2.2480869E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.7619068E-1,1.1387641E-3,8.5936688E-7,2.5129475E-8,3.5923747E-10,3.7984683E-11,6.2865329E-13,1.8919960E-14,1.5632704E-17,4.4690111E-19,2.3600262E-20,4.0661396E-22,2.4094020E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.7568238E-1,1.2223776E-3,9.2247833E-7,2.6974971E-8,3.8561968E-10,4.0774259E-11,6.7482126E-13,2.0309432E-14,1.6780762E-17,4.7972129E-19,2.5333453E-20,4.3647548E-22,2.5863472E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.7517408E-1,1.3133725E-3,9.9116462E-7,2.8983485E-8,4.1433232E-10,4.3810246E-11,7.2506739E-13,2.1821641E-14,1.8030231E-17,5.1544059E-19,2.7219743E-20,4.6897476E-22,2.7789226E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.7466578E-1,1.4117489E-3,1.0654258E-6,3.1155018E-8,4.4537538E-10,4.7092645E-11,7.7939169E-13,2.3456586E-14,1.9381112E-17,5.5405900E-19,2.9259130E-20,5.0411181E-22,2.9871281E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.7415748E-1,1.5175066E-3,1.1452617E-6,3.3489569E-8,4.7874887E-10,5.0621457E-11,8.3779415E-13,2.5214267E-14,2.0833404E-17,5.9557652E-19,3.1451616E-20,5.4188661E-22,3.2109637E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.7364918E-1,1.6306458E-3,1.2306725E-6,3.5987138E-8,5.1445278E-10,5.4396681E-11,9.0027478E-13,2.7094685E-14,2.2387108E-17,6.3999315E-19,3.3797200E-20,5.8229918E-22,3.4504295E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.7314088E-1,1.7511664E-3,1.3216581E-6,3.8647726E-8,5.5248712E-10,5.8418316E-11,9.6683357E-13,2.9097839E-14,2.4042224E-17,6.8730889E-19,3.6295882E-20,6.2534951E-22,3.7055254E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.7263258E-1,1.8790684E-3,1.4182186E-6,4.1471333E-8,5.9285188E-10,6.2686364E-11,1.0374705E-12,3.1223730E-14,2.5798751E-17,7.3752374E-19,3.8947663E-20,6.7103761E-22,3.9762514E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.7212428E-1,2.0143518E-3,1.5203539E-6,4.4457958E-8,6.3554707E-10,6.7200824E-11,1.1121856E-12,3.3472358E-14,2.7656690E-17,7.9063771E-19,4.1752542E-20,7.1936347E-22,4.2626076E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.7155676E-1,2.1765436E-3,1.6428085E-6,4.8038756E-8,6.8673622E-10,7.2613411E-11,1.2017649E-12,3.6168337E-14,2.9884255E-17,8.5431840E-19,4.5115436E-20,7.7730349E-22,4.6059327E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.7098924E-1,2.3573064E-3,1.7793086E-6,5.2030273E-8,7.4379680E-10,7.8646824E-11,1.3016190E-12,3.9173547E-14,3.2367324E-17,9.2530330E-19,4.8864056E-20,8.4188926E-22,4.9886374E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.7042172E-1,2.5566402E-3,1.9298544E-6,5.6432509E-8,8.0672881E-10,8.5301064E-11,1.4117478E-12,4.2487987E-14,3.5105895E-17,1.0035924E-18,5.2998401E-20,9.1312078E-22,5.4107217E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.6985421E-1,2.7745451E-3,2.0944457E-6,6.1245465E-8,8.7553224E-10,9.2576130E-11,1.5321515E-12,4.6111657E-14,3.8099969E-17,1.0891857E-18,5.7518472E-20,9.9099806E-22,5.8721856E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.6928669E-1,3.0110210E-3,2.2730827E-6,6.6469140E-8,9.5020709E-10,1.0047202E-10,1.6628299E-12,5.0044558E-14,4.1349547E-17,1.1820833E-18,6.2424270E-20,1.0755211E-21,6.3730291E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.6871917E-1,3.2660680E-3,2.4657653E-6,7.2103535E-8,1.0307534E-9,1.0898874E-10,1.8037832E-12,5.4286689E-14,4.4854627E-17,1.2822850E-18,6.7715792E-20,1.1666899E-21,6.9132521E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.6815166E-1,3.5396860E-3,2.6724934E-6,7.8148649E-8,1.1171711E-9,1.1812629E-10,1.9550112E-12,5.8838050E-14,4.8615210E-17,1.3897910E-18,7.3393041E-20,1.2645044E-21,7.4928548E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.6758414E-1,3.8318751E-3,2.8932672E-6,8.4604483E-8,1.2094602E-9,1.2788466E-10,2.1165140E-12,6.3698641E-14,5.2631296E-17,1.5046011E-18,7.9456015E-20,1.3689647E-21,8.1118370E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
